,LABEL,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6
6995,0.0,230000.0,2.0,1.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,34975.0,35950.0,18661.0,12157.0,13104.0,13314.0,2000.0,1241.0,1157.0,1104.0,814.0,715.0
6996,0.0,160000.0,1.0,1.0,1.0,48.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6997,0.0,50000.0,2.0,2.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,-2.0,30530.0,41460.0,21897.0,23404.0,0.0,0.0,2000.0,2000.0,2000.0,0.0,0.0,0.0
6998,0.0,150000.0,2.0,2.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,87105.0,82772.0,75928.0,66245.0,61833.0,62375.0,3000.0,3504.0,2300.0,2199.0,2414.0,2500.0
6999,0.0,50000.0,2.0,2.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,28157.0,28409.0,27589.0,27875.0,28539.0,29202.0,1430.0,1770.0,1446.0,1500.0,1500.0,1073.0
7000,0.0,220000.0,2.0,1.0,1.0,35.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7001,0.0,250000.0,1.0,1.0,1.0,44.0,-1.0,-1.0,-1.0,2.0,-1.0,0.0,3893.0,54673.0,8402.0,2765.0,6037.0,3561.0,54946.0,8433.0,13.0,6049.0,17.0,4980.0
7002,0.0,270000.0,2.0,1.0,2.0,25.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4999.0,5588.0,3366.0,0.0,2192.0,0.0,5588.0,3366.0,0.0,2192.0,0.0,18192.0
7003,0.0,160000.0,2.0,3.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,92509.0,88281.0,80435.0,79969.0,77108.0,76579.0,3472.0,3604.0,2972.0,3000.0,2228.0,2201.0
7004,0.0,30000.0,1.0,3.0,2.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,22629.0,11332.0,12471.0,7985.0,13619.0,17997.0,5002.0,5003.0,7983.0,10000.0,10103.0,10106.0
7005,1.0,220000.0,1.0,1.0,2.0,31.0,0.0,0.0,2.0,2.0,2.0,2.0,119810.0,129821.0,126311.0,151588.0,147656.0,157276.0,12000.0,0.0,27500.0,0.0,12000.0,0.0
7006,1.0,20000.0,2.0,2.0,2.0,25.0,2.0,0.0,0.0,0.0,0.0,-2.0,18696.0,20086.0,20285.0,16530.0,0.0,0.0,1705.0,1418.0,2011.0,0.0,0.0,0.0
7007,0.0,170000.0,2.0,2.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,102477.0,104499.0,106657.0,108804.0,109584.0,111881.0,5210.0,5323.0,5402.0,4071.0,4215.0,4081.0
7008,1.0,100000.0,1.0,2.0,2.0,37.0,2.0,2.0,2.0,2.0,2.0,2.0,24927.0,27689.0,26960.0,29504.0,30020.0,29995.0,3185.0,0.0,3000.0,1300.0,600.0,2000.0
7009,0.0,50000.0,2.0,1.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,44498.0,41897.0,17304.0,16544.0,14787.0,15975.0,4000.0,4000.0,2000.0,3000.0,3000.0,3000.0
7010,1.0,30000.0,1.0,2.0,2.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,24279.0,25281.0,26568.0,29872.0,23504.0,25724.0,1713.0,2000.0,4000.0,0.0,3000.0,1000.0
7011,0.0,50000.0,2.0,1.0,2.0,25.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,9040.0,3020.0,2262.0,2185.0,0.0,5918.0,0.0,2262.0,2185.0,0.0,5918.0,0.0
7012,0.0,430000.0,1.0,1.0,1.0,35.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,2178.0,0.0,0.0,0.0,0.0,2178.0,2125.0
7013,0.0,60000.0,2.0,2.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,58899.0,55834.0,55993.0,56675.0,57550.0,57545.0,2579.0,2047.0,2024.0,2180.0,2321.0,2500.0
7014,1.0,210000.0,2.0,1.0,2.0,32.0,1.0,-1.0,2.0,2.0,-1.0,-1.0,0.0,92.0,4.0,0.0,45.0,23.0,92.0,0.0,0.0,45.0,23.0,0.0
7015,0.0,100000.0,2.0,1.0,2.0,30.0,2.0,2.0,2.0,2.0,0.0,0.0,92162.0,93769.0,95163.0,74656.0,65718.0,78474.0,3800.0,3420.0,80.0,1800.0,17000.0,2000.0
7016,0.0,100000.0,2.0,2.0,2.0,29.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,7815.0,11139.0,3708.0,2180.0,1949.0,717.0,5000.0,1000.0,2180.0,1949.0,717.0,39000.0
7017,0.0,180000.0,2.0,2.0,2.0,31.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0
7018,0.0,160000.0,2.0,2.0,1.0,49.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,347.0,2389.0,0.0,0.0,0.0,0.0,2389.0,0.0,0.0,0.0,0.0,0.0
7019,0.0,30000.0,2.0,3.0,2.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,29851.0,30451.0,28115.0,23092.0,24829.0,10400.0,1500.0,1695.0,2000.0,2000.0,2000.0,0.0
7020,0.0,300000.0,2.0,3.0,1.0,37.0,1.0,-2.0,-1.0,-1.0,0.0,0.0,43459.0,26115.0,26283.0,16624.0,6316.0,8394.0,26137.0,26443.0,16624.0,6166.0,8078.0,25763.0
7021,1.0,50000.0,1.0,1.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,49139.0,49281.0,42472.0,44810.0,45699.0,46675.0,1707.0,1948.0,11746.0,1635.0,1712.0,4000.0
7022,0.0,260000.0,2.0,3.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,264549.0,227021.0,233426.0,230319.0,127897.0,118868.0,10000.0,12007.0,9170.0,4853.0,4531.0,3909.0
7023,0.0,230000.0,2.0,2.0,2.0,28.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2454.0,1197.0,4556.0,4316.0,4316.0,4316.0,1197.0,4566.0,4316.0,4316.0,4316.0,4316.0
7024,0.0,140000.0,2.0,2.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,62755.0,64001.0,65341.0,66674.0,68003.0,69424.0,2285.0,2365.0,2413.0,2431.0,2514.0,3000.0
7025,0.0,200000.0,2.0,2.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,125854.0,127843.0,131352.0,130884.0,132142.0,118084.0,4775.0,6579.0,4734.0,4368.0,4183.0,4227.0
7026,0.0,70000.0,2.0,2.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,53399.0,49108.0,49674.0,44568.0,31156.0,30954.0,1841.0,2243.0,1467.0,1076.0,1096.0,1494.0
7027,0.0,100000.0,1.0,1.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,49415.0,50851.0,49528.0,50604.0,40966.0,40308.0,2284.0,1961.0,2037.0,1434.0,1469.0,1483.0
7028,0.0,220000.0,2.0,1.0,2.0,28.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,53342.0,56022.0,5806.0,5637.0,23054.0,10730.0,5000.0,5806.0,5637.0,23054.0,0.0,2406.0
7029,0.0,110000.0,2.0,2.0,1.0,24.0,1.0,1.0,-1.0,0.0,0.0,0.0,9787.0,-1256.0,65064.0,66102.0,54275.0,51791.0,5.0,68500.0,3114.0,4016.0,2000.0,2000.0
7030,0.0,30000.0,2.0,2.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,-2.0,15493.0,16427.0,17379.0,23100.0,0.0,0.0,1500.0,1279.0,10000.0,0.0,0.0,0.0
7031,0.0,170000.0,2.0,5.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,143805.0,143737.0,129898.0,124370.0,112589.0,26958.0,10000.0,6247.0,6375.0,4468.0,1000.0,1306.0
7032,1.0,80000.0,2.0,2.0,1.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,52062.0,49884.0,22348.0,22063.0,8723.0,7254.0,2158.0,1708.0,1411.0,4.0,21.0,220.0
7033,0.0,290000.0,1.0,2.0,2.0,30.0,0.0,0.0,0.0,-2.0,-2.0,-1.0,10823.0,13226.0,652.0,0.0,652.0,92775.0,3000.0,978.0,0.0,652.0,92775.0,4000.0
7034,0.0,290000.0,2.0,1.0,1.0,39.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,264.0,264.0,264.0,264.0,264.0,264.0,264.0,264.0,264.0,264.0,264.0,264.0
7035,1.0,70000.0,1.0,3.0,1.0,44.0,-1.0,0.0,-1.0,-1.0,2.0,-1.0,5484.0,5221.0,340.0,1430.0,930.0,4110.0,1000.0,340.0,1480.0,0.0,4110.0,0.0
7036,1.0,20000.0,2.0,2.0,1.0,48.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7037,1.0,30000.0,2.0,2.0,2.0,22.0,2.0,2.0,2.0,2.0,2.0,0.0,29412.0,27559.0,31090.0,31247.0,30493.0,31148.0,0.0,4000.0,1000.0,0.0,1100.0,1091.0
7038,0.0,80000.0,1.0,2.0,2.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,74349.0,75524.0,77448.0,48108.0,39104.0,39526.0,3400.0,4000.0,2000.0,2000.0,1423.0,2200.0
7039,0.0,150000.0,2.0,2.0,1.0,30.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1499.0,1231.0,0.0,1872.0,0.0,113.0,1231.0,0.0,1872.0,0.0,113.0,0.0
7040,0.0,120000.0,2.0,3.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,97886.0,74638.0,70864.0,64193.0,61733.0,59717.0,3003.0,2823.0,2514.0,1732.0,1756.0,1689.0
7041,0.0,30000.0,2.0,2.0,1.0,25.0,0.0,0.0,0.0,2.0,0.0,0.0,25530.0,26600.0,29765.0,28933.0,29205.0,29630.0,1500.0,3600.0,0.0,978.0,2300.0,0.0
7042,0.0,200000.0,1.0,2.0,1.0,45.0,1.0,-1.0,0.0,0.0,0.0,0.0,-7.0,34137.0,33749.0,28355.0,29465.0,30885.0,34144.0,1492.0,1402.0,2002.0,2007.0,6163.0
7043,0.0,280000.0,2.0,2.0,2.0,29.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,7545.0,2549.0,3266.0,10501.0,10131.0,8471.0,2709.0,3284.0,11001.0,8.0,6.0,666.0
7044,0.0,400000.0,1.0,2.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,79435.0,75332.0,128630.0,69040.0,64657.0,54363.0,3803.0,2551.0,2735.0,2628.0,1574.0,1649.0
7045,0.0,30000.0,2.0,2.0,1.0,43.0,-1.0,-1.0,-1.0,-1.0,-2.0,-1.0,10443.0,4503.0,9000.0,0.0,0.0,5394.0,4503.0,9000.0,0.0,0.0,5394.0,6171.0
7046,0.0,200000.0,2.0,1.0,2.0,29.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,27869.0,5531.0,6781.0,12162.0,12410.0,12410.0,5531.0,6781.0,12162.0,248.0,0.0,1703.0
7047,0.0,200000.0,2.0,2.0,1.0,41.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,6981.0,678.0,1287.0,54531.0,55229.0,56836.0,1000.0,1350.0,54531.0,2200.0,2500.0,2300.0
7048,1.0,160000.0,2.0,2.0,2.0,25.0,1.0,-1.0,0.0,0.0,0.0,-2.0,0.0,1000.0,2043.0,3133.0,0.0,0.0,1000.0,1043.0,1133.0,0.0,0.0,7482.0
7049,0.0,130000.0,2.0,2.0,2.0,30.0,-1.0,-1.0,2.0,-1.0,0.0,-1.0,396.0,792.0,396.0,792.0,396.0,396.0,792.0,0.0,792.0,0.0,396.0,396.0
7050,0.0,40000.0,1.0,1.0,2.0,35.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,2277.0,1521.0,0.0,2483.0,1396.0,2277.0,1521.0,0.0,2483.0,1396.0,1350.0
7051,0.0,50000.0,1.0,2.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,48336.0,49377.0,48626.0,38587.0,19089.0,19485.0,1855.0,1804.0,1713.0,681.0,701.0,785.0
7052,1.0,280000.0,2.0,1.0,2.0,30.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230.0,0.0,327.0,168.0,168.0,230.0,0.0,327.0,0.0,0.0,0.0
7053,0.0,80000.0,1.0,2.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,77298.0,71051.0,71239.0,75710.0,63977.0,43385.0,2515.0,3000.0,6000.0,3008.0,2000.0,0.0
7054,0.0,250000.0,1.0,3.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,254893.0,258013.0,263493.0,268861.0,274444.0,290235.0,9316.0,9637.0,9765.0,10021.0,20300.0,10023.0
7055,0.0,10000.0,1.0,2.0,2.0,45.0,1.0,2.0,0.0,0.0,0.0,0.0,9298.0,9093.0,8528.0,9319.0,9477.0,9736.0,1000.0,1200.0,1142.0,300.0,400.0,340.0
7056,1.0,160000.0,2.0,1.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,-1.0,77947.0,78960.0,79594.0,49777.0,327.0,222.0,4000.0,3000.0,1000.0,0.0,222.0,2682.0
7057,0.0,360000.0,2.0,1.0,1.0,42.0,-1.0,-1.0,2.0,2.0,2.0,-1.0,10000.0,893.0,1224.0,331.0,0.0,2757.0,893.0,331.0,0.0,0.0,2757.0,2056.0
7058,0.0,50000.0,2.0,2.0,1.0,30.0,0.0,0.0,0.0,0.0,-1.0,-1.0,86750.0,42968.0,43444.0,40616.0,2008.0,-1500.0,4000.0,4013.0,5000.0,5000.0,5000.0,5000.0
7059,0.0,70000.0,1.0,2.0,2.0,25.0,1.0,3.0,2.0,0.0,0.0,0.0,12088.0,11601.0,12114.0,13597.0,15060.0,16653.0,0.0,1000.0,2000.0,2000.0,2000.0,2000.0
7060,0.0,50000.0,2.0,2.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,19889.0,20451.0,20426.0,19894.0,20294.0,20145.0,1500.0,1600.0,1600.0,1000.0,900.0,1000.0
7061,0.0,290000.0,1.0,3.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,80748.0,78241.0,76401.0,76435.0,77434.0,79223.0,2755.0,2824.0,2456.0,2245.0,2500.0,1200.0
7062,0.0,70000.0,1.0,2.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,53700.0,53938.0,47852.0,48538.0,49034.0,49689.0,2200.0,8808.0,2200.0,2000.0,2000.0,2300.0
7063,0.0,80000.0,1.0,3.0,1.0,31.0,1.0,2.0,0.0,0.0,0.0,0.0,27653.0,26703.0,26856.0,27844.0,27480.0,28061.0,0.0,1459.0,1447.0,983.0,1023.0,1042.0
7064,0.0,230000.0,2.0,2.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,160560.0,158782.0,150844.0,151623.0,148261.0,153161.0,10012.0,10010.0,10000.0,7000.0,10000.0,10000.0
7065,1.0,120000.0,1.0,1.0,1.0,48.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,360.0,360.0,360.0,360.0,150.0,870.0,360.0,360.0,360.0,150.0,870.0,510.0
7066,0.0,390000.0,2.0,1.0,1.0,39.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,42721.0,22836.0,24266.0,6088.0,2500.0,828.0,12041.0,24353.0,6118.0,2550.0,828.0,0.0
7067,0.0,30000.0,2.0,2.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,22943.0,47912.0,25023.0,25768.0,26410.0,27960.0,1700.0,1755.0,1500.0,1000.0,1909.0,1000.0
7068,1.0,70000.0,1.0,1.0,2.0,29.0,2.0,2.0,2.0,2.0,2.0,2.0,33786.0,34730.0,35878.0,36392.0,36990.0,37751.0,1800.0,2000.0,1400.0,1500.0,1500.0,1600.0
7069,0.0,50000.0,1.0,3.0,1.0,47.0,1.0,-2.0,-1.0,0.0,0.0,0.0,-2012.0,-2012.0,47714.0,48685.0,18139.0,18519.0,0.0,50224.0,2195.0,649.0,672.0,749.0
7070,0.0,500000.0,1.0,1.0,2.0,30.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,33269.0,19084.0,2601.0,112075.0,163165.0,214575.0,1248.0,2601.0,112212.0,100000.0,64575.0,67810.0
7071,1.0,10000.0,1.0,2.0,2.0,28.0,-1.0,2.0,-1.0,2.0,3.0,2.0,619.0,619.0,8642.0,9151.0,8023.0,5475.0,0.0,8642.0,800.0,107.0,200.0,0.0
7072,0.0,80000.0,2.0,1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,2.0,79393.0,77400.0,78453.0,48027.0,52378.0,49750.0,3400.0,3000.0,5027.0,8500.0,0.0,4000.0
7073,0.0,300000.0,2.0,1.0,2.0,28.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,936.0,0.0,744.0,2826.0,0.0,18525.0,0.0,744.0,3000.0,0.0,18525.0,3078.0
7074,0.0,140000.0,2.0,2.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,62244.0,55125.0,48943.0,42337.0,35446.0,29383.0,2000.0,2200.0,2000.0,1300.0,2000.0,0.0
7075,1.0,50000.0,2.0,2.0,2.0,24.0,2.0,0.0,0.0,0.0,0.0,2.0,35845.0,36449.0,37858.0,38924.0,41170.0,40379.0,1500.0,2000.0,2000.0,3200.0,0.0,1700.0
7076,0.0,50000.0,2.0,3.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,34740.0,9769.0,9899.0,11017.0,13460.0,15529.0,4000.0,2000.0,2000.0,3000.0,4000.0,846.0
7077,0.0,190000.0,1.0,2.0,2.0,26.0,0.0,0.0,0.0,2.0,2.0,2.0,45694.0,52361.0,43563.0,40909.0,50758.0,36922.0,9000.0,8000.0,0.0,12000.0,3000.0,0.0
7078,0.0,40000.0,1.0,2.0,2.0,30.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7079,1.0,50000.0,1.0,2.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,47053.0,11165.0,12186.0,13280.0,14055.0,14428.0,1200.0,1206.0,1300.0,1000.0,600.0,530.0
7080,0.0,50000.0,1.0,1.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,18741.0,12724.0,13804.0,15331.0,15159.0,10188.0,1724.0,1804.0,2721.0,1159.0,1188.0,733.0
7081,0.0,300000.0,2.0,1.0,2.0,29.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-5478.0,-8584.0,-14998.0,10980.0,1123.0,4665.0,1220.0,33.0,30044.0,12.0,11493.0,4983.0
7082,0.0,260000.0,1.0,5.0,1.0,47.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3469.0,1579.0,879.0,697.0,396.0,3635.0,1579.0,879.0,697.0,396.0,3635.0,5964.0
7083,1.0,50000.0,2.0,2.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,47431.0,48306.0,35150.0,25104.0,20560.0,8614.0,2000.0,1542.0,1475.0,1000.0,350.0,386.0
7084,0.0,130000.0,2.0,1.0,2.0,30.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5002.0,2437.0,2448.0,5457.0,3855.0,4684.0,2437.0,2774.0,5457.0,3855.0,4684.0,843.0
7085,0.0,300000.0,2.0,1.0,1.0,30.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,811.0,1128.0,1750.0,819.0,0.0,811.0,1128.0,1760.0,819.0,753.0
7086,1.0,80000.0,1.0,2.0,2.0,36.0,2.0,2.0,2.0,0.0,0.0,0.0,48751.0,49853.0,48781.0,50170.0,51237.0,52360.0,2200.0,0.0,2500.0,2500.0,2100.0,2000.0
7087,1.0,240000.0,1.0,2.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,98588.0,100545.0,102651.0,104749.0,106832.0,109062.0,3592.0,3719.0,3798.0,3821.0,3949.0,3976.0
7088,0.0,60000.0,2.0,3.0,2.0,48.0,2.0,2.0,0.0,0.0,0.0,0.0,48094.0,43533.0,39252.0,38051.0,37988.0,38725.0,0.0,1700.0,1700.0,2000.0,1500.0,1600.0
7089,0.0,420000.0,2.0,2.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,211688.0,205003.0,203118.0,198925.0,175684.0,164037.0,7300.0,8839.0,8000.0,5900.0,6000.0,6000.0
7090,0.0,110000.0,1.0,3.0,2.0,52.0,0.0,0.0,0.0,2.0,0.0,0.0,56327.0,57106.0,58489.0,57800.0,57312.0,57188.0,2700.0,3300.0,2044.0,2100.0,2000.0,2266.0
7091,1.0,280000.0,2.0,2.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,252814.0,255974.0,110389.0,114874.0,118273.0,114204.0,10610.0,10018.0,10000.0,5038.0,5039.0,5010.0
7092,0.0,300000.0,2.0,2.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,86574.0,86821.0,88072.0,76722.0,69922.0,23926.0,3219.0,3417.0,1926.0,1545.0,797.0,9190.0
7093,0.0,80000.0,2.0,2.0,3.0,29.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,6441.0,14342.0,6187.0,7757.0,8451.0,6625.0,14349.0,5.0,7761.0,8460.0,6630.0,6218.0
7094,0.0,10000.0,1.0,2.0,1.0,29.0,2.0,0.0,0.0,2.0,2.0,2.0,2918.0,4204.0,5670.0,6416.0,7159.0,7904.0,1500.0,1700.0,1000.0,1000.0,1000.0,1500.0
7095,0.0,50000.0,1.0,3.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,46803.0,47796.0,49024.0,50192.0,49515.0,48038.0,1772.0,2000.0,2100.0,5400.0,8174.0,1687.0
7096,0.0,100000.0,1.0,2.0,2.0,40.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,8853.0,-1000.0,389.0,10049.0,1049.0,1049.0,0.0,10389.0,10051.0,1051.0,1051.0,1051.0
7097,0.0,320000.0,2.0,1.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,179893.0,183466.0,187397.0,187999.0,191388.0,40940.0,6558.0,7254.0,4308.0,4274.0,1296.0,1017.0
7098,0.0,500000.0,2.0,1.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,111937.0,104203.0,96617.0,97437.0,185322.0,179697.0,4000.0,4009.0,17446.0,100000.0,10000.0,20000.0
7099,0.0,270000.0,2.0,2.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,62263.0,60654.0,59464.0,54715.0,51796.0,53256.0,3000.0,3000.0,3019.0,5000.0,5000.0,10000.0
7100,0.0,170000.0,2.0,1.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,56766.0,59811.0,61987.0,63849.0,66276.0,68207.0,4000.0,3638.0,3500.0,3500.0,3000.0,3000.0
7101,0.0,110000.0,1.0,1.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,82390.0,84024.0,84485.0,81057.0,43113.0,40805.0,4000.0,4015.0,4012.0,3000.0,2164.0,2000.0
7102,1.0,140000.0,2.0,2.0,1.0,37.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,326.0,326.0,326.0,1516.0,326.0,1439.0,326.0,326.0,1516.0,326.0,1439.0,326.0
7103,1.0,20000.0,1.0,2.0,2.0,27.0,1.0,2.0,0.0,0.0,2.0,2.0,7326.0,7060.0,8240.0,9582.0,9279.0,9971.0,0.0,1296.0,1638.0,0.0,844.0,0.0
7104,1.0,430000.0,2.0,2.0,2.0,29.0,2.0,0.0,0.0,0.0,0.0,0.0,75249.0,77754.0,79822.0,81859.0,83844.0,86082.0,3754.0,3322.0,3359.0,3344.0,3582.0,3623.0
7105,0.0,20000.0,1.0,2.0,2.0,35.0,2.0,2.0,3.0,2.0,0.0,0.0,15087.0,16133.0,17174.0,16605.0,17029.0,17305.0,1600.0,1600.0,0.0,1000.0,700.0,1000.0
7106,0.0,250000.0,2.0,5.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,211084.0,211577.0,202346.0,203132.0,201230.0,199820.0,6934.0,7000.0,8975.0,7043.0,8000.0,10000.0
7107,1.0,120000.0,1.0,2.0,2.0,45.0,1.0,2.0,2.0,2.0,2.0,2.0,63911.0,62286.0,67259.0,67659.0,68937.0,70674.0,0.0,6000.0,2100.0,3000.0,3000.0,2500.0
7108,1.0,250000.0,1.0,3.0,1.0,34.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7109,0.0,20000.0,1.0,2.0,1.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,18398.0,19014.0,17836.0,19410.0,18512.0,14483.0,2000.0,1500.0,2900.0,1500.0,1000.0,0.0
7110,0.0,240000.0,1.0,2.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,230979.0,222096.0,220129.0,217549.0,204008.0,202268.0,7347.0,6830.0,6700.0,6400.0,6412.0,6549.0
7111,1.0,70000.0,2.0,2.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,43662.0,44733.0,45775.0,46911.0,48128.0,51182.0,1800.0,1764.0,1900.0,2000.0,4000.0,2000.0
7112,1.0,450000.0,1.0,1.0,1.0,42.0,-1.0,2.0,-1.0,-1.0,-1.0,-2.0,3566.0,240.0,1718.0,2284.0,-561.0,-1477.0,0.0,2000.0,2300.0,0.0,590.0,0.0
7113,1.0,30000.0,2.0,2.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,21020.0,21207.0,21403.0,21074.0,21289.0,21425.0,2000.0,2000.0,1500.0,2000.0,1000.0,1000.0
7114,0.0,270000.0,2.0,1.0,1.0,44.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-1404.0,73596.0,49800.0,1514.0,41072.0,23500.0,75000.0,49800.0,1514.0,41072.0,23500.0,29702.0
7115,0.0,120000.0,2.0,1.0,2.0,34.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,8113.0,8796.0,12210.0,3095.0,0.0,2873.0,2000.0,5312.0,3095.0,0.0,2873.0,0.0
7116,0.0,30000.0,2.0,3.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,33171.0,32678.0,32218.0,31963.0,30942.0,29945.0,1524.0,1537.0,1755.0,1207.0,1076.0,1188.0
7117,0.0,170000.0,2.0,1.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,15442.0,16869.0,21014.0,18517.0,9058.0,5035.0,2000.0,5020.0,2000.0,3000.0,1000.0,464.0
7118,0.0,50000.0,2.0,2.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,15167.0,16393.0,14195.0,14859.0,9446.0,7246.0,1523.0,1353.0,1017.0,1000.0,1000.0,0.0
